0 		 start2 		 start2 		 start2
688 		 देना 		 k2 		 case
689 		 शुरू 		 pof 		 compound
690 		 कर 		 main 		 case
691 		 दिया 		 lwg__vaux 		 case
692 		 आम 		 nmod__adj 		 case
693 		 जनमानस 		 k7 		 nmod
694 		 में 		 lwg__psp 		 case
695 		 ये 		 nmod__adj 		 case
696 		 साल 		 k7t 		 nmod
697 		 निश्चित 		 nmod__adj 		 case
698 		 रूप 		 adv 		 advmod
699 		 से 		 lwg__psp 		 case
700 		 डॉ॰ 		 pof__cn 		 case
701 		 सिंह 		 r6 		 nmod
702 		 के 		 lwg__psp 		 case
703 		 व्यक्तित्व 		 k7 		 nmod
704 		 के 		 lwg__psp 		 case
705 		 इर्द-गिर्द 		 lwg__psp 		 case
706 		 घूमता 		 main 		 case
707 		 रहा 		 lwg__vaux 		 case
708 		 है 		 lwg__vaux_cont 		 case
709 		 यदि 		 nmod__relc 		 case
710 		 वे 		 k1 		 nsubj
711 		 भूमि 		 pof__cn 		 case
712 		 दान 		 k2 		 case
713 		 देना 		 k2 		 case
714 		 चाहते 		 ccof 		 conj
715 		 हैं 		 lwg__vaux 		 case
716 		 तब 		 k7t 		 nmod
717 		 हम 		 k1 		 nsubj
718 		 यहां 		 k7p 		 nmod
719 		 ऐश्वर्या 		 pof__cn 		 case
720 		 राय 		 r6 		 nmod
721 		 के 		 lwg__psp 		 case
722 		 नाम 		 k7 		 nmod
723 		 पर 		 lwg__psp 		 case
724 		 एक 		 nmod__adj 		 case
725 		 स्कूल 		 k1 		 nsubj
726 		 चला 		 main 		 case
727 		 चकते 		 lwg__vaux 		 case
728 		 हैं 		 lwg__vaux_cont 		 case
729 		 ३ 		 nmod__adj 		 case
730 		 जून, 		 k1 		 nsubj
731 		 १९७३ 		 k7t 		 nmod
732 		 को 		 lwg__psp 		 case
733 		 इन्होंने 		 k1 		 nsubj
734 		 बंगाली 		 nmod__adj 		 case
735 		 संस्कार 		 k7a 		 nmod
736 		 के 		 lwg__psp 		 case
737 		 अनुसार 		 lwg__psp 		 case
738 		 अभिनेत्री 		 nmod 		 amod
739 		 जया 		 pof__cn 		 case
740 		 भादुड़ी 		 k2 		 case
741 		 से 		 lwg__psp 		 case
742 		 विवाह 		 pof 		 compound
743 		 कर 		 main 		 case
744 		 लिया 		 lwg__vaux 		 case
745 		 इन्होंने 		 k1 		 nsubj
746 		 अरुणा 		 nmod__adj 		 case
747 		 ईरानी, 		 pof__cn 		 case
748 		 महमूद, 		 pof__cn 		 case
749 		 अनवर 		 pof__cn 		 case
750 		 अली 		 ccof 		 conj
751 		 और 		 r6 		 nmod
752 		 नासिर 		 pof__cn 		 case
753 		 हुसैन 		 ccof 		 conj
754 		 जैसे 		 lwg__psp 		 case
755 		 कलाकारों 		 ras-k1 		 nmod
756 		 के 		 lwg__psp 		 case
757 		 साथ 		 lwg__psp 		 case
758 		 कार्य 		 pof 		 compound
759 		 किया 		 main 		 case
760 		 है 		 lwg__vaux 		 case
761 		 लेकिन 		 main 		 case
762 		 संवैधानिक 		 nmod__adj 		 case
763 		 व्यवस्था 		 k7a 		 nmod
764 		 के 		 lwg__psp 		 case
765 		 अनुसार 		 lwg__psp 		 case
766 		 सरकार 		 r6 		 nmod
767 		 के 		 lwg__psp 		 case
768 		 मंत्री 		 k1 		 nsubj
769 		 को 		 lwg__psp 		 case
770 		 संसद 		 r6 		 nmod
771 		 का 		 lwg__psp 		 case
772 		 सदस्य 		 pof 		 compound
773 		 होना 		 k1 		 nsubj
774 		 आवश्यक 		 pof 		 compound
775 		 होता 		 ccof 		 conj
776 		 है 		 lwg__vaux 		 case
777 		 वे 		 k1 		 nsubj
778 		 पंजाब 		 pof__cn 		 case
779 		 विश्वविद्यालय 		 ccof 		 conj
780 		 और 		 k7t 		 nmod
781 		 बाद 		 ccof 		 conj
782 		 में 		 lwg__psp 		 case
783 		 प्रतिष्ठित 		 nmod__adj 		 case
784 		 दिल्ली 		 nmod 		 amod
785 		 स्कूल 		 pof__cn 		 case
786 		 ऑफ 		 pof__cn 		 case
787 		 इकनामिक्स 		 k7p 		 nmod
788 		 में 		 lwg__psp 		 case
789 		 प्राध्यापक 		 k1 		 nsubj
790 		 रहे 		 main 		 case
791 		 सिंह 		 k7t 		 nmod
792 		 पहले 		 lwg__psp 		 case
793 		 पंजाब 		 pof__cn 		 case
794 		 यूनिवर्सिटी 		 ccof 		 conj
795 		 और 		 k7t 		 nmod
796 		 बाद 		 ccof 		 conj
797 		 में 		 lwg__psp 		 case
798 		 दिल्ली 		 nmod__adj 		 case
799 		 स्कूल 		 pof__cn 		 case
800 		 ऑफ़ 		 pof__cn 		 case
801 		 इकॉनॉमिक्स 		 k7p 		 nmod
802 		 में 		 lwg__psp 		 case
803 		 प्रोफेसर 		 r6 		 nmod
804 		 के 		 lwg__psp 		 case
805 		 पद 		 k7 		 nmod
806 		 पर 		 lwg__psp 		 case
807 		 थे 		 main 		 case
808 		 अमिताभ 		 k1 		 nsubj
809 		 को 		 lwg__psp 		 case
810 		 इन 		 nmod__adj 		 case
811 		 घटिया 		 nmod__adj 		 case
812 		 आरोपों 		 r6-k2 		 nmod
813 		 की 		 lwg__psp 		 case
814 		 उपेक्षा 		 pof 		 compound
815 		 करनी 		 ccof 		 conj
816 		 चाहिए 		 lwg__vaux 		 case
817 		 और 		 main 		 case
818 		 अपने 		 r6 		 nmod
819 		 अभिनय 		 k7 		 nmod
820 		 पर 		 lwg__psp 		 case
821 		 ध्यान 		 k2 		 case
822 		 केन्द्रित 		 pof 		 compound
823 		 करना 		 ccof 		 conj
824 		 चाहिए 		 lwg__vaux 		 case
825 		 .उन्होंने 		 rsym 		 punct
826 		 यह 		 k2 		 case
827 		 भी 		 lwg__rp 		 case
828 		 कहा 		 main 		 case
829 		 है 		 lwg__vaux 		 case
830 		 कि 		 k2 		 case
831 		 वे 		 k1 		 nsubj
832 		 आज 		 k7t 		 nmod
833 		 जो 		 nmod__adj 		 case
834 		 कुछ 		 k1s 		 case
835 		 भी 		 lwg__rp 		 case
836 		 हैं 		 main 		 case
837 		 इसका 		 r6 		 nmod
838 		 श्रेय 		 k2 		 case
839 		 जनता 		 k1 		 nsubj
840 		 द्वारा 		 lwg__psp 		 case
841 		 दिए 		 nmod__k2inv 		 case
842 		 गए 		 lwg__vaux 		 case
843 		 प्रेम 		 k2 		 case
844 		 को 		 lwg__psp 		 case
845 		 जाता 		 nmod__relc 		 case
846 		 है 		 lwg__vaux 		 case
847 		 बच्चन 		 r6 		 nmod
848 		 के 		 lwg__psp 		 case
849 		 पिता 		 r6 		 nmod
850 		 का 		 lwg__psp 		 case
851 		 देहांत 		 pof 		 compound
852 		 २००३ 		 k7t 		 nmod
853 		 में 		 lwg__psp 		 case
854 		 हो 		 ccof 		 conj
855 		 गया 		 lwg__vaux 		 case
856 		 था 		 lwg__vaux_cont 		 case
857 		 जबकि 		 main 		 case
858 		 उनकी 		 r6 		 nmod
859 		 माता 		 r6 		 nmod
860 		 की 		 lwg__psp 		 case
861 		 मृत्यु 		 k1 		 nsubj
862 		 २१ 		 pof__cn 		 case
863 		 दिसंबर 		 k7t 		 nmod
864 		 २००७को 		 k7p 		 nmod
865 		 हुई 		 ccof 		 conj
866 		 थीं 		 lwg__vaux 		 case
867 		 १९७२ 		 jjmod 		 advmod
868 		 में 		 lwg__psp 		 case
869 		 निर्देशित 		 nmod 		 amod
870 		 एस. 		 pof__cn 		 case
871 		 रामनाथन 		 jjmod 		 advmod
872 		 द्वारा 		 lwg__psp 		 case
873 		 निर्देशित 		 nmod 		 amod
874 		 कॉमेडी 		 pof__cn 		 case
875 		 फ़िल्म 		 k1 		 nsubj
876 		 बॉम्बे 		 pof__cn 		 case
877 		 टू 		 pof__cn 		 case
878 		 गोवा 		 k7p 		 nmod
879 		 में 		 lwg__psp 		 case
880 		 भूमिका 		 k2 		 case
881 		 निभाई 		 main 		 case
882 		 बहुत 		 jjmod__intf 		 case
883 		 कम 		 nmod__adj 		 case
884 		 लोग 		 k1 		 nsubj
885 		 ऐसे 		 k1s 		 case
886 		 हैं 		 main 		 case
887 		 जो 		 k1 		 nsubj
888 		 ये 		 k2 		 case
889 		 जानते 		 nmod__relc 		 case
890 		 हैं 		 lwg__vaux 		 case
891 		 कि 		 rs 		 acl
892 		 स्‍वयंभू 		 nmod__adj 		 case
893 		 प्रैस 		 k1 		 nsubj
894 		 ने 		 lwg__psp 		 case
895 		 अमिताभ 		 pof__cn 		 case
896 		 बच्‍चन 		 k7 		 nmod
897 		 पर 		 lwg__psp 		 case
898 		 प्रतिबंध 		 k2 		 case
899 		 लगा 		 ccof 		 conj
900 		 दिया 		 lwg__vaux 		 case
901 		 था 		 lwg__vaux_cont 		 case
902 		 १९७१ 		 k7t 		 nmod
903 		 में 		 lwg__psp 		 case
904 		 मनमोहन 		 pof__cn 		 case
905 		 सिंह 		 k1 		 nsubj
906 		 भारत 		 pof__cn 		 case
907 		 सरकार 		 r6 		 nmod
908 		 की 		 lwg__psp 		 case
909 		 कॉमर्स 		 pof__cn 		 case
910 		 मिनिस्ट्री 		 k7 		 nmod
911 		 में 		 lwg__psp 		 case
912 		 आर्थिक 		 nmod__adj 		 case
913 		 सलाहकार 		 k7 		 nmod
914 		 के 		 lwg__psp 		 case
915 		 तौर 		 lwg__psp 		 case
916 		 पर 		 lwg__psp 		 case
917 		 शामिल 		 pof 		 compound
918 		 हुए 		 main 		 case
919 		 थे 		 lwg__vaux 		 case
920 		 मनमोहन 		 pof__cn 		 case
921 		 सिंह 		 k1 		 nsubj
922 		 (पंजाबी: 		 rsym 		 punct
923 		 ਮਨਮੋਹਨ 		 nmod 		 amod
924 		 ਸਿੰਘ; 		 pof__cn 		 case
925 		 जन्म 		 pof__cn 		 case
926 		 : 		 rsym 		 punct
927 		 २६ 		 pof__cn 		 case
928 		 सितंबर 		 pof__cn 		 case
929 		 १९३२) 		 pof__cn 		 case
930 		 भारत 		 nmod__adj 		 case
931 		 गणराज्य 		 r6 		 nmod
932 		 के 		 lwg__psp 		 case
933 		 १३वें 		 nmod__adj 		 case
934 		 प्रधानमन्त्री 		 k1s 		 case
935 		 थे 		 main 		 case
936 		 नई 		 nmod__adj 		 case
937 		 अर्थव्यवस्था 		 k1 		 nsubj
938 		 जब 		 k7t 		 nmod
939 		 घुटनों 		 k7p 		 nmod
940 		 पर 		 lwg__psp 		 case
941 		 चल 		 main 		 case
942 		 रही 		 lwg__vaux 		 case
943 		 थी, 		 lwg__vaux_cont 		 case
944 		 तब 		 k7t 		 nmod
945 		 पी. 		 pof__cn 		 case
946 		 वी. 		 pof__cn 		 case
947 		 नरसिम्हा 		 pof__cn 		 case
948 		 राव 		 k1 		 nsubj
949 		 को 		 lwg__psp 		 case
950 		 कटु 		 nmod__adj 		 case
951 		 आलोचना 		 r6-k2 		 nmod
952 		 का 		 lwg__psp 		 case
953 		 शिकार 		 pof 		 compound
954 		 होना 		 main 		 case
955 		 पड़ा 		 lwg__vaux 		 case
956 		 यह 		 k1 		 nsubj
957 		 उनका 		 r6 		 nmod
958 		 उपनाम 		 k1s 		 case
959 		 ही 		 lwg__rp 		 case
960 		 है 		 main 		 case
961 		 जिसके 		 k7 		 nmod
962 		 साथ 		 lwg__psp 		 case
963 		 उन्होंने 		 k1 		 nsubj
964 		 फ़िल्मों 		 ccof 		 conj
965 		 में 		 lwg__psp 		 case
966 		 एवं 		 k7 		 nmod
967 		 सभी 		 nmod__adj 		 case
968 		 सार्वजनिक 		 nmod__adj 		 case
969 		 प्रयोजनों 		 ccof 		 conj
970 		 के 		 lwg__psp 		 case
971 		 लिए 		 lwg__psp 		 case
972 		 उपयोग 		 pof 		 compound
973 		 किया 		 nmod__relc 		 case
974 		 26 		 pof__cn 		 case
975 		 नवम्बर 		 pof__cn 		 case
976 		 2008 		 k7t 		 nmod
977 		 को 		 lwg__psp 		 case
978 		 देश 		 r6 		 nmod
979 		 की 		 lwg__psp 		 case
980 		 आर्थिक 		 nmod__adj 		 case
981 		 राजधानी 		 nmod 		 amod
982 		 मुंबई 		 k7p 		 nmod
983 		 पर 		 lwg__psp 		 case
984 		 पाकिस्तान 		 jjmod 		 advmod
985 		 द्वारा 		 lwg__psp 		 case
986 		 प्रायोजित 		 nmod 		 amod
987 		 आतंकियों 		 k1 		 nsubj
988 		 ने 		 lwg__psp 		 case
989 		 हमला 		 pof 		 compound
990 		 किया 		 main 		 case
991 		 1985 		 k7t 		 nmod
992 		 में 		 lwg__psp 		 case
993 		 राजीव 		 pof__cn 		 case
994 		 गांधी 		 r6 		 nmod
995 		 के 		 lwg__psp 		 case
996 		 शासन 		 pof__cn 		 case
997 		 काल 		 k7t 		 nmod
998 		 में 		 lwg__psp 		 case
999 		 मनमोहन 		 pof__cn 		 case
1000 		 सिंह 		 k2 		 case
1001 		 को 		 lwg__psp 		 case
1002 		 भारतीय 		 pof__cn 		 case
1003 		 योजना 		 pof__cn 		 case
1004 		 आयोग 		 r6 		 nmod
1005 		 का 		 lwg__psp 		 case
1006 		 उपाध्यक्ष 		 k2s 		 acl
1007 		 नियुक्त 		 pof 		 compound
1008 		 किया 		 main 		 case
1009 		 गया 		 lwg__vaux 		 case
1010 		 मनमोहन 		 pof__cn 		 case
1011 		 सिंह 		 r6 		 nmod
1012 		 का 		 lwg__psp 		 case
1013 		 जन्म 		 k1 		 nsubj
1014 		 ब्रिटिश 		 nmod__adj 		 case
1015 		 भारत 		 nmod 		 amod
1016 		 (वर्तमान 		 rsym 		 punct
1017 		 पाकिस्तान) 		 r6 		 nmod
1018 		 के 		 lwg__psp 		 case
1019 		 पंजाब 		 nmod__adj 		 case
1020 		 प्रान्त 		 k7p 		 nmod
1021 		 में 		 lwg__psp 		 case
1022 		 २६ 		 pof__cn 		 case
1023 		 सितम्बर,१९३२ 		 k7t 		 nmod
1024 		 को 		 lwg__psp 		 case
1025 		 हुआ 		 main 		 case
1026 		 था 		 lwg__vaux 		 case
1027 		 निर्देशक 		 nmod__adj 		 case
1028 		 मनमोहन 		 pof__cn 		 case
1029 		 देसाई 		 k1 		 nsubj
1030 		 ने 		 lwg__psp 		 case
1031 		 कुली 		 nmod__adj 		 case
1032 		 फ़िल्म 		 k7 		 nmod
1033 		 में 		 lwg__psp 		 case
1034 		 बच्चन 		 r6 		 nmod
1035 		 की 		 lwg__psp 		 case
1036 		 दुर्घटना 		 k7t 		 nmod
1037 		 के 		 lwg__psp 		 case
1038 		 बाद 		 lwg__psp 		 case
1039 		 फ़िल्म 		 r6 		 nmod
1040 		 के 		 lwg__psp 		 case
1041 		 कहानी 		 r6 		 nmod
1042 		 का 		 lwg__psp 		 case
1043 		 अंत 		 k2 		 case
1044 		 बदल 		 main 		 case
1045 		 दिया 		 lwg__vaux 		 case
1046 		 था 		 lwg__vaux_cont 		 case
1047 		 १९७१ 		 k7t 		 nmod
1048 		 में 		 lwg__psp 		 case
1049 		 डॉ॰ 		 pof__cn 		 case
1050 		 सिंह 		 k4 		 iobj
1051 		 भारत 		 r6 		 case
1052 		 के 		 lwg__psp 		 case
1053 		 वाणिज्य 		 pof__cn 		 case
1054 		 एवं 		 pof__cn 		 case
1055 		 उद्योग 		 pof__cn 		 case
1056 		 मन्त्रालय 		 k7 		 nmod
1057 		 में 		 lwg__psp 		 case
1058 		 आर्थिक 		 nmod__adj 		 case
1059 		 सलाहकार 		 k7 		 nmod
1060 		 के 		 lwg__psp 		 case
1061 		 तौर 		 lwg__psp 		 case
1062 		 पर 		 lwg__psp 		 case
1063 		 नियुक्त 		 pof 		 compound
1064 		 किये 		 main 		 case
1065 		 गये 		 lwg__vaux 		 case
1066 		 इस 		 nmod__adj 		 case
1067 		 अभिनेता 		 k1 		 nsubj
1068 		 ने 		 lwg__psp 		 case
1069 		 अक्सर 		 adv 		 advmod
1070 		 कहा 		 main 		 case
1071 		 है 		 lwg__vaux 		 case
1072 		 कि 		 k2 		 case
1073 		 महाराष्ट्र 		 ccof 		 conj
1074 		 और 		 k7p 		 nmod
1075 		 खासतौर 		 ccof 		 conj
1076 		 पर 		 lwg__psp 		 case
1077 		 मुंबई 		 k1 		 nsubj
1078 		 ने 		 lwg__psp 		 case
1079 		 उन्हें 		 k4 		 iobj
1080 		 महान 		 nmod__adj 		 case
1081 		 प्रसिद्धि 		 ccof 		 conj
1082 		 और 		 k2 		 case
1083 		 स्नेह 		 ccof 		 conj
1084 		 दिया 		 ccof 		 conj
1085 		 है 		 lwg__vaux 		 case
1086 		 उनके 		 r6 		 nmod
1087 		 पुराने 		 nmod__adj 		 case
1088 		 मित्र 		 nmod 		 amod
1089 		 अमरसिंह 		 k1 		 nsubj
1090 		 ने 		 lwg__psp 		 case
1091 		 इनकी 		 r6 		 nmod
1092 		 कंपनी 		 k1 		 nsubj
1093 		 एबीसीएल 		 k1 		 nsubj
1094 		 के 		 lwg__psp 		 case
1095 		 फेल 		 pof 		 compound
1096 		 हो 		 rh 		 advcl
1097 		 जाने 		 lwg__vaux 		 case
1098 		 के 		 lwg__psp 		 case
1099 		 कारण 		 lwg__psp 		 case
1100 		 आर्थिक 		 nmod__adj 		 case
1101 		 संकट 		 k7t 		 nmod
1102 		 के 		 lwg__psp 		 case
1103 		 समय 		 lwg__psp 		 case
1104 		 इनकी 		 r6-k2 		 nmod
1105 		 मदद 		 pof 		 compound
1106 		 कीं 		 main 		 case
1107 		 अभिषेक 		 pof__cn 		 case
1108 		 बच्चन 		 k1 		 nsubj
1109 		 सुप्रसिद्ध 		 nmod__adj 		 case
1110 		 अभिनेता 		 k1s 		 case
1111 		 हैं, 		 vmod 		 case
1112 		 जिनका 		 r6 		 nmod
1113 		 विवाह 		 pof 		 compound
1114 		 पूर्व 		 nmod__adj 		 case
1115 		 विश्वसुन्दरी 		 ccof 		 conj
1116 		 और 		 nmod 		 case
1117 		 अभिनेत्री 		 ccof 		 conj
1118 		 ऐश्वर्या 		 pof__cn 		 case
1119 		 राय 		 ras-k1 		 nmod
1120 		 से 		 lwg__psp 		 case
1121 		 हुआ 		 main 		 case
1122 		 है 		 lwg__vaux 		 case
1123 		 केवल 		 lwg__rp 		 case
1124 		 इतना 		 k2 		 case
1125 		 ही 		 lwg__rp 		 case
1126 		 नहीं, 		 vmod 		 case
1127 		 भारतीय 		 pof__cn 		 case
1128 		 उच्चतम 		 pof__cn 		 case
1129 		 न्यायालय 		 k1 		 nsubj
1130 		 ने 		 lwg__psp 		 case
1131 		 इस 		 nmod__adj 		 case
1132 		 मामले 		 k7 		 nmod
1133 		 में 		 lwg__psp 		 case
1134 		 प्रधानमन्त्री 		 nmod__adj 		 case
1135 		 सिंह 		 r6 		 nmod
1136 		 की 		 lwg__psp 		 case
1137 		 चुप्पी 		 k7 		 nmod
1138 		 पर 		 lwg__psp 		 case
1139 		 भी 		 lwg__rp 		 case
1140 		 सवाल 		 pof 		 compound
1141 		 उठाया 		 main 		 case
1142 		 १९७७ 		 k7t 		 nmod
1143 		 में 		 lwg__psp 		 case
1144 		 इन्होंने 		 k1 		 nsubj
1145 		 अमर 		 pof__cn 		 case
1146 		 अकबर 		 pof__cn 		 case
1147 		 एन्थनी 		 k7 		 nmod
1148 		 में 		 lwg__psp 		 case
1149 		 अपने 		 r6 		 nmod
1150 		 प्रदर्शन 		 rt 		 advcl
1151 		 के 		 lwg__psp 		 case
1152 		 लिए 		 lwg__psp 		 case
1153 		 सर्वश्रेष्ठ 		 nmod__adj 		 case
1154 		 अभिनेता 		 r6 		 nmod
1155 		 का 		 lwg__psp 		 case
1156 		 फ़िल्मफेयर 		 pof__cn 		 case
1157 		 पुरस्कार 		 k2 		 case
1158 		 जीता 		 main 		 case
1159 		 निजी 		 nmod__adj 		 case
1160 		 पूंजी 		 k2 		 case
1161 		 को 		 lwg__psp 		 case
1162 		 उत्साहित 		 pof 		 compound
1163 		 करके 		 vmod 		 case
1164 		 रुग्ण 		 ccof 		 conj
1165 		 एवं 		 nmod 		 case
1166 		 घाटे 		 k7 		 nmod
1167 		 में 		 lwg__psp 		 case
1168 		 चलने 		 ccof 		 conj
1169 		 वाले 		 lwg__psp 		 case
1170 		 सार्वजनिक 		 nmod__adj 		 case
1171 		 उपक्रमों 		 rt 		 advcl
1172 		 हेतु 		 lwg__psp 		 case
1173 		 अलग 		 adv 		 advmod
1174 		 से 		 lwg__rp 		 case
1175 		 नीतियाँ 		 k2 		 case
